GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS695250119	2019-01-07 06:46:49.0	1986	species	Spotted Dove	Streptopelia chinensis			18				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					chemallikundu	L5090530	P	12.0519956	75.2409625	2019-01-06	07:00:00	obsr1196810	S51422519	Traveling	P22	EBIRD	180	1.5		2	1	G3735042	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS691845920	2018-12-31 23:03:03.0	1986	species	Spotted Dove	Streptopelia chinensis			12				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Madayi Kavu Temple Road, Ezhome, Kerala, IN (12.034, 75.262)	L8336881	P	12.0343165	75.2618232	2019-01-01	07:36:00	obsr575664	S51141360	Traveling	P22	EBIRD	116	2.75		2	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS703830446	2019-01-28 00:11:30.0	1986	species	Spotted Dove	Streptopelia chinensis			21				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Okkara vayal	L4001515	P	12.0558568	75.2665937	2019-01-13	07:00:00	obsr1196810	S52124223	Traveling	P22	EBIRD	120	0.5		2	1	G3806086	0	0	0		Asian Waterbird Census with Sri.P.C.Rajeevan		
URN:CornellLabOfOrnithology:EBIRD:OBS702536407	2019-01-28 00:11:29.0	1986	species	Spotted Dove	Streptopelia chinensis			21				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Okkara vayal	L4001515	P	12.0558568	75.2665937	2019-01-13	07:00:00	obsr464036	S52019405	Traveling	P22	EBIRD	120	0.5		2	1	G3806086	0	0	0		Asian Waterbird Census with Sri.P.C.Rajeevan		
URN:CornellLabOfOrnithology:EBIRD:OBS698224358	2019-01-14 08:15:49.0	5939	species	Spotted Redshank	Tringa erythropus			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome	L5155964	H	12.0399864	75.2992422	2019-01-11	11:01:00	obsr669031	S51545475	Traveling	P22	EBIRD_IND	69	10.272		1	1		1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS695844811	2019-01-08 11:11:06.0	4054	spuh	swift sp.	Apodidae sp.			30				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Aralam WLS	L2572732	H	11.9493188	75.860836	2019-01-06	08:14:00	obsr646550	S51463419	Traveling	P22	EBIRD_IND	60	0.64		4	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS697161680	2019-01-22 02:30:55.0	23898	species	Thick-billed Warbler	Arundinax aedon			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-03	06:50:00	obsr1010371	S51244662	Traveling	P22	EBIRD	200	5		2	1	G3786291	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS694649083	2019-01-06 11:33:32.0	23898	species	Thick-billed Warbler	Arundinax aedon			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-06	16:04:00	obsr1010371	S51382797	Traveling	P22	EBIRD	40	1		2	1		0	0	0			Got picture	
URN:CornellLabOfOrnithology:EBIRD:OBS701359536	2019-01-22 02:30:56.0	23898	species	Thick-billed Warbler	Arundinax aedon			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-03	06:50:00	obsr984700	S51922863	Traveling	P22	EBIRD	200	5		2	1	G3786291	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS700934792	2019-01-21 01:56:50.0	29570	species	Tree Pipit	Anthus trivialis			2				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ayyoth	L3532563	H	11.9730081	75.3039515	2019-01-20	07:27:00	obsr669031	S51849040	Traveling	P22	EBIRD_IND	63	0.895		3	1		1	0	0		Bright sunny morning 	Picture enclosed	
URN:CornellLabOfOrnithology:EBIRD:OBS700940874	2019-01-21 02:25:00.0	29570	species	Tree Pipit	Anthus trivialis			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ayyoth	L3532563	H	11.9730081	75.3039515	2019-01-20	08:43:00	obsr669031	S51850809	Traveling	P22	EBIRD_IND	65	2.262		2	1	G3782435	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS697711066	2019-01-13 06:24:07.0	26892	species	Verditer Flycatcher	Eumyias thalassinus			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Priyadarshini Park, Naval Academy	L6375848	P	12.0516016	75.2003593	2019-01-11	06:35:00	obsr506900	S51620841	Traveling	P22	EBIRD_IND	1	4		3	1		0	0	0			Clear sighting in well wooded patch	
URN:CornellLabOfOrnithology:EBIRD:OBS704717528	2019-01-31 02:18:43.0	32034	spuh	warbler sp. (Parulidae sp.)	Parulidae sp.			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome Road, Ezhome, Kerala, IN (12.035, 75.289)	L8525825	P	12.034643	75.2885955	2019-01-30	08:34:00	obsr944547	S52204863	Traveling	P22	EBIRD	15	0.1		2	1	G3814974	0	0	0			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS704927432	2019-01-31 02:18:44.0	32034	spuh	warbler sp. (Parulidae sp.)	Parulidae sp.			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome Road, Ezhome, Kerala, IN (12.035, 75.289)	L8525825	P	12.034643	75.2885955	2019-01-30	08:34:00	obsr575664	S52222180	Traveling	P22	EBIRD	15	0.1		2	1	G3814974	0	0	0			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS697711069	2019-01-13 06:24:07.0	7835	species	White-bellied Sea-Eagle	Haliaeetus leucogaster			3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Priyadarshini Park, Naval Academy	L6375848	P	12.0516016	75.2003593	2019-01-11	06:35:00	obsr506900	S51620841	Traveling	P22	EBIRD_IND	1	4		3	1		0	0	0			3 numbers	
URN:CornellLabOfOrnithology:EBIRD:OBS697749908	2019-01-16 08:51:35.0	7091	species	Western Reef-Heron	Egretta gularis			37				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr978649	S51624128	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS700059841	2019-01-19 04:51:47.0	7091	species	Western Reef-Heron	Egretta gularis			37				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr1196810	S51817273	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS699010299	2019-01-16 08:51:35.0	7091	species	Western Reef-Heron	Egretta gularis			37				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr885397	S51729900	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS699686695	2019-01-18 07:27:28.0	7091	species	Western Reef-Heron	Egretta gularis			37				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr471204	S51786933	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS701429991	2019-01-22 08:54:40.0	7091	species	Western Reef-Heron	Egretta gularis			37				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr1229050	S51927956	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS695250148	2019-01-07 06:46:49.0	5322	species	White-breasted Waterhen	Amaurornis phoenicurus			18				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					chemallikundu	L5090530	P	12.0519956	75.2409625	2019-01-06	07:00:00	obsr1196810	S51422519	Traveling	P22	EBIRD	180	1.5		2	1	G3735042	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS694641575	2019-01-07 06:46:48.0	5322	species	White-breasted Waterhen	Amaurornis phoenicurus			18				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					chemallikundu	L5090530	P	12.0519956	75.2409625	2019-01-06	07:00:00	obsr464036	S51382165	Traveling	P22	EBIRD	180	1.5		2	1	G3735042	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS697749900	2019-01-16 08:51:35.0	5762	species	Whimbrel	Numenius phaeopus			22				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr978649	S51624128	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS700059833	2019-01-19 04:51:47.0	5762	species	Whimbrel	Numenius phaeopus			22				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr1196810	S51817273	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS699010291	2019-01-16 08:51:35.0	5762	species	Whimbrel	Numenius phaeopus			22				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr885397	S51729900	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS699686687	2019-01-18 07:27:28.0	5762	species	Whimbrel	Numenius phaeopus			22				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr471204	S51786933	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS701429983	2019-01-22 08:54:40.0	5762	species	Whimbrel	Numenius phaeopus			22				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-13	07:20:00	obsr1229050	S51927956	Traveling	P22	EBIRD	75	5		2	1	G3766842	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS702559063	2019-01-25 11:16:08.0	5762	species	Whimbrel	Numenius phaeopus			25				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kizhunna Beach	L2660025	H	11.8279119	75.413096	2019-01-13	07:30:00	obsr348755	S52021311	Traveling	P22	EBIRD_CAN	180	4		1	1		1	0	0		Fine sunny, light wind. Walk included some backwaters, some palm groves, as well as beach		
URN:CornellLabOfOrnithology:EBIRD:OBS701696599	2019-01-23 08:53:42.0	5762	species	Whimbrel	Numenius phaeopus			21				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-23	07:46:00	obsr669031	S51951484	Traveling	P22	EBIRD	21	4.956		2	1	G3788597	1	0	0			Picture attached	
URN:CornellLabOfOrnithology:EBIRD:OBS703831042	2019-01-28 00:12:03.0	5762	species	Whimbrel	Numenius phaeopus			21				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-23	07:46:00	obsr1196810	S52124239	Traveling	P22	EBIRD	21	4.956		2	1	G3788597	1	0	0			Picture attached	
URN:CornellLabOfOrnithology:EBIRD:OBS703825882	2019-01-27 23:53:34.0	5762	species	Whimbrel	Numenius phaeopus			21				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					MUZHAPPILANGAD BEACH	L3077663	H	11.794866	75.442667	2019-01-23	07:46:00	obsr941118	S52123956	Traveling	P22	EBIRD	21	4.956		2	1	G3788597	1	0	0			Picture attached	
URN:CornellLabOfOrnithology:EBIRD:OBS703322057	2019-01-27 01:34:28.0	21512	species	Wire-tailed Swallow	Hirundo smithii			10				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-27	09:10:00	obsr1010371	S52083397	Traveling	P22	EBIRD	25	1		1	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS700030321	2019-01-23 21:58:17.0	21512	species	Wire-tailed Swallow	Hirundo smithii			10				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-19	08:30:00	obsr1010371	S51815391	Traveling	P22	EBIRD	86	4		1	1		1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702461603	2019-01-25 01:28:09.0	21512	species	Wire-tailed Swallow	Hirundo smithii			10				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-25	07:05:00	obsr1010371	S52013145	Traveling	P22	EBIRD	80	2		1	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS703515614	2019-02-01 04:29:13.0	21512	species	Wire-tailed Swallow	Hirundo smithii			12				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kali, Pinarayi	L5142063	P	11.7956327	75.489571	2019-01-27	07:30:00	obsr574322	S52098938	Traveling	P22	EBIRD	120	1		2	1	G3817458	1	0	0		with Sasidharan manekkara, sunny hot day		
URN:CornellLabOfOrnithology:EBIRD:OBS705269477	2019-02-01 04:29:13.0	21512	species	Wire-tailed Swallow	Hirundo smithii			12				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kali, Pinarayi	L5142063	P	11.7956327	75.489571	2019-01-27	07:30:00	obsr466012	S52258717	Traveling	P22	EBIRD	120	1		2	1	G3817458	1	0	0		with Sasidharan manekkara, sunny hot day		
URN:CornellLabOfOrnithology:EBIRD:OBS703488894	2019-01-30 13:01:35.0	21512	species	Wire-tailed Swallow	Hirundo smithii			15				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.3791285	2019-01-27	15:50:00	obsr1010371	S52096950	Traveling	P22	EBIRD	144	7		2	1		0	0	0		With friend	Near little bridge	
URN:CornellLabOfOrnithology:EBIRD:OBS704927415	2019-01-31 02:18:34.0	21512	species	Wire-tailed Swallow	Hirundo smithii			13				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kerala, IN (12.034, 75.292)	L8525832	P	12.0336737	75.2919608	2019-01-30	08:59:00	obsr575664	S52222178	Traveling	P22	EBIRD	11	0.2		2	1	G3814973	0	0	0			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS704718134	2019-01-31 02:18:34.0	21512	species	Wire-tailed Swallow	Hirundo smithii			13				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kerala, IN (12.034, 75.292)	L8525832	P	12.0336737	75.2919608	2019-01-30	08:59:00	obsr944547	S52204906	Traveling	P22	EBIRD	11	0.2		2	1	G3814973	0	0	0			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS702463007	2019-01-25 01:43:32.0	21512	species	Wire-tailed Swallow	Hirundo smithii			16				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally - Kottali Road,wetland birds. Kerala, IN (11.924, 75.375) wetland	L8478276	P	11.924151	75.3748939	2019-01-25	08:35:00	obsr1010371	S52013238	Traveling	P22	EBIRD	60	2		1	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS694655740	2019-01-06 11:45:53.0	6820	species	Woolly-necked Stork	Ciconia episcopus			31				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Arampeedika	L8379974	P	11.9403961	75.4017945	2019-01-06	10:05:00	obsr1010371	S51383358	Traveling	P22	EBIRD	35	0.3		3	1	G3730486	0	0	0		Wet land	Seen a large number there , eating poultry waste.	
URN:CornellLabOfOrnithology:EBIRD:OBS701429838	2019-01-22 08:54:33.0	6820	species	Woolly-necked Stork	Ciconia episcopus			31				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Arampeedika	L8379974	P	11.9403961	75.4017945	2019-01-06	10:05:00	obsr1229050	S51927952	Traveling	P22	EBIRD	35	0.3		3	1	G3730486	0	0	0		Wet land	Seen a large number there , eating poultry waste.	
URN:CornellLabOfOrnithology:EBIRD:OBS699686786	2019-01-18 07:28:30.0	6820	species	Woolly-necked Stork	Ciconia episcopus			31				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Arampeedika	L8379974	P	11.9403961	75.4017945	2019-01-06	10:05:00	obsr471204	S51786943	Traveling	P22	EBIRD	35	0.3		3	1	G3730486	0	0	0		Wet land	Seen a large number there , eating poultry waste.	
URN:CornellLabOfOrnithology:EBIRD:OBS700059809	2019-01-19 04:51:42.0	6820	species	Woolly-necked Stork	Ciconia episcopus			31				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Arampeedika	L8379974	P	11.9403961	75.4017945	2019-01-06	10:05:00	obsr1196810	S51817272	Traveling	P22	EBIRD	35	0.3		3	1	G3730486	0	0	0		Wet land	Seen a large number there , eating poultry waste.	
URN:CornellLabOfOrnithology:EBIRD:OBS694595951	2019-01-06 11:45:53.0	6820	species	Woolly-necked Stork	Ciconia episcopus			31				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Arampeedika	L8379974	P	11.9403961	75.4017945	2019-01-06	10:05:00	obsr978649	S51378218	Traveling	P22	EBIRD	35	0.3		3	1	G3730486	0	0	0		Wet land	Seen a large number there , eating poultry waste.	
URN:CornellLabOfOrnithology:EBIRD:OBS702867882	2019-01-26 05:11:11.0	28470	slash	Chestnut-tailed/Malabar Starling	Sturnia malabarica/blythii			300				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.3791285	2019-01-25	16:32:00	obsr1010371	S52046728	Traveling	P22	EBIRD	85	3		2	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS696197273	2019-01-09 09:54:26.0	28470	slash	Chestnut-tailed/Malabar Starling	Sturnia malabarica/blythii			200				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-09	16:30:00	obsr1010371	S51491827	Traveling	P22	EBIRD	43	3		1	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS708205789	2019-02-09 05:37:24.0	29524	species	Blyth's Pipit	Anthus godlewskii			1				India	IN	Kerala	IN-KL	Kasaragod	IN-KL-KS					Bambrana bayalu	L8489953	P	12.626569	74.94233	2019-01-25	16:48:00	obsr669031	S52014921	Stationary	P21	EBIRD	26			2	1	G3794104	1	0	0			Photograph attached	
URN:CornellLabOfOrnithology:EBIRD:OBS708219624	2019-02-09 07:23:40.0	29524	species	Blyth's Pipit	Anthus godlewskii			1				India	IN	Kerala	IN-KL	Kasaragod	IN-KL-KS					Bambrana bayalu	L8489953	P	12.626569	74.94233	2019-01-25	16:48:00	obsr807380	S52510588	Stationary	P21	EBIRD	26			2	1	G3794104	1	0	0			Photograph attached	
URN:CornellLabOfOrnithology:EBIRD:OBS693186185	2019-01-03 13:52:08.0	8593	species	Brown Wood-Owl	Strix leptogrammica			1				India	IN	Kerala	IN-KL	Kasaragod	IN-KL-KS					Central University of Kerala, Periye	L6933504	H	12.388815	75.094355	2019-01-01	19:55:00	obsr953763	S51259249	Incidental	P20	EBIRD				2	0		0	0	0			Found individual sat on a electric post near sacred groove a woody area-After few minutes the resident black drongo came and attack the brown wood owl and it vanished in darkness	
URN:CornellLabOfOrnithology:EBIRD:OBS704930934	2019-02-01 13:57:52.0	3984	species	Pacific Swift	Apus pacificus			1				India	IN	Kerala	IN-KL	Kasaragod	IN-KL-KS					Bekal Fort	L3097039	H	12.3925963	75.0325731	2019-01-22	09:04:00	obsr1148063	S51921030	Stationary	P21	EBIRD	59			2	1		0	0	0			Seen flying around the sea shore. Identified by Naturalist Amal from Taj Bekal	
URN:CornellLabOfOrnithology:EBIRD:OBS709219169	2019-02-11 12:52:55.0	27253	slash	Taiga/Red-breasted Flycatcher	Ficedula albicilla/parva			1				India	IN	Kerala	IN-KL	Kasaragod	IN-KL-KS					Chittraikkal Dr Rajesh	L8519228	P	12.3214183	75.3567201	2019-01-14	14:00:00	obsr1232249	S52164894	Stationary	P21	EBIRD	60			1	0	G3819906	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS709089362	2019-02-11 03:30:00.0	6889	species	Anhinga	Anhinga anhinga			4				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Lake--Kollaam-Kottappuram Waterway	L4559009	H	9.6098897	76.4009857	2019-01-11	09:07:00	obsr324648	S52584527	Incidental	P20	EBIRD				2	0		0	0	0		Aleppey Backwater Tour, plus drive from and to ship which is moored in Cochin.  Very warm, sunny.  Birding from bus and boat.  Andrew Bunten on trip, calling birds. Sorry it’s such a long distance - location services on my phone are not working here and I don’t quite know where we went.	These were seen in the smaller canals, not the open lake.  Some were drying wings in the common anhinga posture, white visible on flight feathers. Long skinny bill, smaller than bill of cormorant.	
URN:CornellLabOfOrnithology:EBIRD:OBS700923498	2019-02-05 11:51:23.0	21444	species	Bank Swallow	Riparia riparia			1				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--The Lake	L8454587	H	9.6235224	76.4066546	2019-01-20	06:30:00	obsr1196810	S51887326	Traveling	P22	EBIRD	210	35.53		4	1	G3779672	1	0	0			Photo attached	
URN:CornellLabOfOrnithology:EBIRD:OBS701743795	2019-02-05 11:51:23.0	21444	species	Bank Swallow	Riparia riparia			1				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--The Lake	L8454587	H	9.6235224	76.4066546	2019-01-20	06:30:00	obsr845684	S51955180	Traveling	P22	EBIRD	210	35.53		4	1	G3779672	1	0	0			Photo attached. Features favourable to riparia are cheek patch, breast band throat and Darker upperparts	
URN:CornellLabOfOrnithology:EBIRD:OBS700490585	2019-02-05 11:51:23.0	21444	species	Bank Swallow	Riparia riparia			1				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--The Lake	L8454587	H	9.6235224	76.4066546	2019-01-20	06:30:00	obsr533059	S51852184	Traveling	P22	EBIRD	210	35.53		4	1	G3779672	1	0	0			Photo attached. Features favourable to riparia are cheek patch, breast band throat and Darker upperparts	
URN:CornellLabOfOrnithology:EBIRD:OBS700628824	2019-02-05 11:51:23.0	21444	species	Bank Swallow	Riparia riparia			1				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--The Lake	L8454587	H	9.6235224	76.4066546	2019-01-20	06:30:00	obsr1222231	S51863595	Traveling	P22	EBIRD	210	35.53		4	1	G3779672	1	0	0			Photo attached	
URN:CornellLabOfOrnithology:EBIRD:OBS709089351	2019-02-11 03:30:00.0	7815	issf	Black Kite	Milvus migrans	Black Kite (Black-eared)	Milvus migrans lineatus/formosanus	1				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Lake--Kollaam-Kottappuram Waterway	L4559009	H	9.6098897	76.4009857	2019-01-11	09:07:00	obsr324648	S52584527	Incidental	P20	EBIRD				2	0		0	0	0		Aleppey Backwater Tour, plus drive from and to ship which is moored in Cochin.  Very warm, sunny.  Birding from bus and boat.  Andrew Bunten on trip, calling birds. Sorry it’s such a long distance - location services on my phone are not working here and I don’t quite know where we went.	White on underside of wing	
URN:CornellLabOfOrnithology:EBIRD:OBS700628825	2019-02-05 11:51:23.0	3988	species	Blyth's Swift	Apus leuconyx			8				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--The Lake	L8454587	H	9.6235224	76.4066546	2019-01-20	06:30:00	obsr1222231	S51863595	Traveling	P22	EBIRD	210	35.53		4	1	G3779672	1	0	0			Photo attached, more than 8 individuals are there but managed to take photos of two birds	
URN:CornellLabOfOrnithology:EBIRD:OBS701743796	2019-02-05 11:51:23.0	3988	species	Blyth's Swift	Apus leuconyx			8				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--The Lake	L8454587	H	9.6235224	76.4066546	2019-01-20	06:30:00	obsr845684	S51955180	Traveling	P22	EBIRD	210	35.53		4	1	G3779672	1	0	0			Photo attached, more than 8 individuals are there but managed to take photos of two birds	
URN:CornellLabOfOrnithology:EBIRD:OBS701754315	2019-01-23 05:06:26.0	3988	species	Blyth's Swift	Apus leuconyx			3				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--Kaippuzha  Muttu	L8454582	H	9.6483465	76.4308041	2019-01-20	06:26:00	obsr1196810	S51955920	Traveling	P22	EBIRD_IND	253	5.819		16	1	G3788412	0	0	0		Mostly cultivated paddy fields. AWC Vembanad count 2019 - Kaippuzhamuttu	3 of them seen amidst other swifts	
URN:CornellLabOfOrnithology:EBIRD:OBS701676616	2019-02-05 11:51:23.0	3988	species	Blyth's Swift	Apus leuconyx			3				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--Kaippuzha  Muttu	L8454582	H	9.6483465	76.4308041	2019-01-20	06:26:00	obsr1222231	S51949888	Traveling	P22	EBIRD_IND	253	5.819		16	1	G3788412	0	0	0		Mostly cultivated paddy fields. AWC Vembanad count 2019 - Kaippuzhamuttu	3 of them seen amidst other swifts	
URN:CornellLabOfOrnithology:EBIRD:OBS700600081	2019-02-05 11:51:23.0	3988	species	Blyth's Swift	Apus leuconyx			8				India	IN	Kerala	IN-KL	Kottayam	IN-KL-KT					Vembanad Wetlands--The Lake	L8454587	H	9.6235224	76.4066546	2019-01-20	06:30:00	obsr533059	S51852184	Traveling	P22	EBIRD	210	35.53		4	1	G3779672	1	0	0			Photo attached, more than 8 individuals are there but managed to take photos of two birds	
