	GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	Unnamed: 46
727	URN:CornellLabOfOrnithology:EBIRD:OBS695808043	2019-01-27 12:23:18.0	5949	species	Marsh Sandpiper	Tringa stagnatilis			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					670594, Varam IN-Kerala (11.9128,75.4101)	L8378282	P	11.912822	75.41014200000001	2019-01-06	08:42:00	obsr471204	S51460392	Traveling	P22	EBIRD_IND	42.0	0.465		2	1	G3739094	1	0	0		bright morning		
728	URN:CornellLabOfOrnithology:EBIRD:OBS695027018	2019-01-27 12:23:18.0	5949	species	Marsh Sandpiper	Tringa stagnatilis			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					670594, Varam IN-Kerala (11.9128,75.4101)	L8378282	P	11.912822	75.41014200000001	2019-01-06	08:42:00	obsr669031	S51368528	Traveling	P22	EBIRD_IND	42.0	0.465		2	1	G3739094	1	0	0		bright morning		
729	URN:CornellLabOfOrnithology:EBIRD:OBS692663531	2019-01-19 06:31:46.0	23932	species	Paddyfield Warbler	Acrocephalus agricola			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-02	07:25:00	obsr1010371	S51214095	Traveling	P22	EBIRD	95.0	0.6		3	1	G3712176	0	0	0		Paddy field , bushes ....calm and cool morning	Confirmed	
730	URN:CornellLabOfOrnithology:EBIRD:OBS692598947	2019-01-02 11:43:04.0	23932	species	Paddyfield Warbler	Acrocephalus agricola			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-02	07:25:00	obsr978649	S51208223	Traveling	P22	EBIRD	95.0	0.6		3	1	G3712176	0	0	0		Paddy field , bushes ....calm and cool morning	Confirmed	
735	URN:CornellLabOfOrnithology:EBIRD:OBS701359515	2019-01-22 02:30:56.0	23932	species	Paddyfield Warbler	Acrocephalus agricola			2				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-03	06:50:00	obsr984700	S51922863	Traveling	P22	EBIRD	200.0	5.0		2	1	G3786291	0	0	0			.	
739	URN:CornellLabOfOrnithology:EBIRD:OBS693020923	2019-01-22 02:30:55.0	23932	species	Paddyfield Warbler	Acrocephalus agricola			2				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-03	06:50:00	obsr1010371	S51244662	Traveling	P22	EBIRD	200.0	5.0		2	1	G3786291	0	0	0			.	
740	URN:CornellLabOfOrnithology:EBIRD:OBS704927363	2019-01-31 02:18:25.0	5910	species	Pin-tailed Snipe	Gallinago stenura			8				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Taliparamba Road, Ezhome P7, Kerala, IN (12.039, 75.3)	L8527957	P	12.0386017	75.29975019999999	2019-01-31	07:38:00	obsr575664	S52222176	Traveling	P22	EBIRD	15.0	0.1		2	1	G3814971	0	0	0			Photographed	
741	URN:CornellLabOfOrnithology:EBIRD:OBS704877222	2019-01-31 02:18:25.0	5910	species	Pin-tailed Snipe	Gallinago stenura			8				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Taliparamba Road, Ezhome P7, Kerala, IN (12.039, 75.3)	L8527957	P	12.0386017	75.29975019999999	2019-01-31	07:38:00	obsr944547	S52218876	Traveling	P22	EBIRD	15.0	0.1		2	1	G3814971	0	0	0			Photographed	
742	URN:CornellLabOfOrnithology:EBIRD:OBS697779437	2019-01-18 01:13:03.0	2406	species	Gray-fronted Green-Pigeon	Treron affinis			2				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-13	07:00:00	obsr1010371	S51626538	Traveling	P22	EBIRD	240.0	7.0		2	1		0	0	0			Flight	
743	URN:CornellLabOfOrnithology:EBIRD:OBS692561384	2019-01-03 01:52:59.0	25856	species	Puff-throated Babbler	Pellorneum ruficeps			3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Morazha Kannapuram Road, Mangattuparamba, Kerala, IN (11.984, 75.365)	L8098753	P	11.983959500000001	75.3645916	2019-01-01	16:30:00	obsr1131623	S51204817	Stationary	P21	EBIRD	90.0			2	1		1	0	0			Uploading image	
744	URN:CornellLabOfOrnithology:EBIRD:OBS694641524	2019-01-07 06:46:48.0	25856	species	Puff-throated Babbler	Pellorneum ruficeps			6				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					chemallikundu	L5090530	P	12.0519956	75.2409625	2019-01-06	07:00:00	obsr464036	S51382165	Traveling	P22	EBIRD	180.0	1.5		2	1	G3735042	0	0	0				
745	URN:CornellLabOfOrnithology:EBIRD:OBS695250097	2019-01-07 06:46:49.0	25856	species	Puff-throated Babbler	Pellorneum ruficeps			6				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					chemallikundu	L5090530	P	12.0519956	75.2409625	2019-01-06	07:00:00	obsr1196810	S51422519	Traveling	P22	EBIRD	180.0	1.5		2	1	G3735042	0	0	0				
748	URN:CornellLabOfOrnithology:EBIRD:OBS703830487	2019-01-28 00:11:30.0	21536	species	Red-rumped Swallow	Cecropis daurica			30				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Okkara vayal	L4001515	P	12.0558568	75.2665937	2019-01-13	07:00:00	obsr1196810	S52124223	Traveling	P22	EBIRD	120.0	0.5		2	1	G3806086	0	0	0		Asian Waterbird Census with Sri.P.C.Rajeevan		
749	URN:CornellLabOfOrnithology:EBIRD:OBS702536448	2019-01-28 00:11:29.0	21536	species	Red-rumped Swallow	Cecropis daurica			30				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Okkara vayal	L4001515	P	12.0558568	75.2665937	2019-01-13	07:00:00	obsr464036	S52019405	Traveling	P22	EBIRD	120.0	0.5		2	1	G3806086	0	0	0		Asian Waterbird Census with Sri.P.C.Rajeevan		
751	URN:CornellLabOfOrnithology:EBIRD:OBS699297506	2019-01-17 00:48:47.0	28448	species	Rosy Starling	Pastor roseus			1950				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	07:00:00	obsr1196810	S51754215	Traveling	P22	EBIRD_IND	87.0	1.12		5	1	G3766820	0	0	0			Not typo error, huge flocks seen	
752	URN:CornellLabOfOrnithology:EBIRD:OBS699270473	2019-01-16 22:15:45.0	28448	species	Rosy Starling	Pastor roseus			1950				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	07:00:00	obsr1010371	S51752060	Traveling	P22	EBIRD_IND	87.0	1.12		5	1	G3766820	0	0	0			Not typo error, huge flocks seen	
753	URN:CornellLabOfOrnithology:EBIRD:OBS699007232	2019-01-16 08:35:32.0	28448	species	Rosy Starling	Pastor roseus			1950				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	07:00:00	obsr641574	S51729639	Traveling	P22	EBIRD_IND	87.0	1.12		5	1	G3766820	0	0	0			Not typo error, huge flocks seen	
754	URN:CornellLabOfOrnithology:EBIRD:OBS698574010	2019-01-16 08:34:47.0	28448	species	Rosy Starling	Pastor roseus			1950				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	07:00:00	obsr558508	S51692928	Traveling	P22	EBIRD_IND	87.0	1.12		5	1	G3766820	0	0	0			Not typo error, huge flocks seen	
755	URN:CornellLabOfOrnithology:EBIRD:OBS699332384	2019-01-17 07:39:06.0	28448	species	Rosy Starling	Pastor roseus			1950				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	07:00:00	obsr794167	S51756795	Traveling	P22	EBIRD_IND	87.0	1.12		5	1	G3766820	0	0	0			Not typo error, huge flocks seen	
756	URN:CornellLabOfOrnithology:EBIRD:OBS691875462	2019-01-07 06:48:10.0	28448	species	Rosy Starling	Pastor roseus			1000				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kallukettu Chira	L7106980	P	11.9133859	75.3818568	2019-01-01	07:05:00	obsr669031	S51143617	Traveling	P22	EBIRD	15.0	0.5		2	1	G3735075	0	0	0		A little misty morning and cool temperatures	Flying in a large flock	
757	URN:CornellLabOfOrnithology:EBIRD:OBS695251124	2019-01-07 06:48:10.0	28448	species	Rosy Starling	Pastor roseus			1000				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kallukettu Chira	L7106980	P	11.9133859	75.3818568	2019-01-01	07:05:00	obsr1196810	S51422562	Traveling	P22	EBIRD	15.0	0.5		2	1	G3735075	0	0	0		A little misty morning and cool temperatures	Flying in a large flock	
758	URN:CornellLabOfOrnithology:EBIRD:OBS700413824	2019-01-20 19:34:41.0	28448	species	Rosy Starling	Pastor roseus			200				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					670301, Kalliasseri IN-Kerala (11.9699,75.3138)	L8460195	P	11.96989	75.31384399999999	2019-01-20	06:58:00	obsr669031	S51847360	Traveling	P22	EBIRD_IND	21.0	0.525		2	1		0	0	0		Sun about to rise. More than a foot of water in the streams	Over flew	
759	URN:CornellLabOfOrnithology:EBIRD:OBS697711091	2019-01-13 06:24:07.0	28448	species	Rosy Starling	Pastor roseus			75				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Priyadarshini Park, Naval Academy	L6375848	P	12.0516016	75.2003593	2019-01-11	06:35:00	obsr506900	S51620841	Traveling	P22	EBIRD_IND	1.0	4.0		3	1		0	0	0			More than 75	
760	URN:CornellLabOfOrnithology:EBIRD:OBS698619229	2019-01-15 06:05:49.0	28448	species	Rosy Starling	Pastor roseus			60				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Priyadarshini Park, Naval Academy	L6375848	P	12.0516016	75.2003593	2019-01-15	06:35:00	obsr506900	S51696229	Traveling	P22	EBIRD_IND	60.0	3.0		2	1		0	0	0		Morning Walk with Dipu Sir	2 big flocks and one small group	
761	URN:CornellLabOfOrnithology:EBIRD:OBS693047127	2019-01-03 08:17:02.0	28448	species	Rosy Starling	Pastor roseus			200				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					kalarivathukkal - keeriyad Road, Kerala, IN (11.927, 75.357)	L8220332	P	11.9271946	75.3573432	2019-01-03	16:47:00	obsr1010371	S51246877	Traveling	P22	EBIRD	120.0	2.0		4	1		0	0	0				
762	URN:CornellLabOfOrnithology:EBIRD:OBS698967517	2019-01-16 01:43:32.0	28448	species	Rosy Starling	Pastor roseus			300				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome	L5155964	H	12.0399864	75.29924220000001	2019-01-15	06:59:00	obsr941118	S51726446	Traveling	P22	EBIRD_IND	169.0	8.834		2	1	G3763312	0	0	0		Bright sunny morning 	Caught unaware. But got some on camera	
763	URN:CornellLabOfOrnithology:EBIRD:OBS698979659	2019-01-16 04:43:16.0	28448	species	Rosy Starling	Pastor roseus			300				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome	L5155964	H	12.0399864	75.29924220000001	2019-01-15	06:59:00	obsr1196810	S51727403	Traveling	P22	EBIRD_IND	169.0	8.834		2	1	G3763312	0	0	0		Bright sunny morning 	Caught unaware. But got some on camera	
764	URN:CornellLabOfOrnithology:EBIRD:OBS698577688	2019-01-16 00:37:57.0	28448	species	Rosy Starling	Pastor roseus			300				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome	L5155964	H	12.0399864	75.29924220000001	2019-01-15	06:59:00	obsr669031	S51693194	Traveling	P22	EBIRD_IND	169.0	8.834		2	1	G3763312	0	0	0		Bright sunny morning 	Caught unaware. But got some on camera	
765	URN:CornellLabOfOrnithology:EBIRD:OBS699280372	2019-01-16 22:59:53.0	28448	species	Rosy Starling	Pastor roseus			1950				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	07:00:00	obsr845684	S51752817	Traveling	P22	EBIRD_IND	87.0	1.12		5	1	G3766820	0	0	0			Not typo error, huge flocks seen	
766	URN:CornellLabOfOrnithology:EBIRD:OBS701753948	2019-01-23 05:05:54.0	5795	species	Ruddy Turnstone	Arenaria interpres			12				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kizhunna Beach	L2660025	H	11.8279119	75.413096	2019-01-23	10:00:00	obsr1196810	S51955904	Traveling	P22	EBIRD	45.0	0.973		2	1	G3788944	0	0	0			Picture attached	
767	URN:CornellLabOfOrnithology:EBIRD:OBS701727547	2019-01-23 03:37:26.0	5795	species	Ruddy Turnstone	Arenaria interpres			12				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kizhunna Beach	L2660025	H	11.8279119	75.413096	2019-01-23	10:00:00	obsr669031	S51953912	Traveling	P22	EBIRD	45.0	0.973		2	1	G3788944	0	0	0			Picture attached	
768	URN:CornellLabOfOrnithology:EBIRD:OBS701727536	2019-01-23 00:16:33.0	5795	species	Ruddy Turnstone	Arenaria interpres			12				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kizhunna Beach	L2660025	H	11.8279119	75.413096	2019-01-23	10:00:00	obsr941118	S51953911	Traveling	P22	EBIRD	45.0	0.973		2	1	G3788944	0	0	0			Picture attached 	
769	URN:CornellLabOfOrnithology:EBIRD:OBS700501745	2019-01-24 04:31:51.0	5795	species	Ruddy Turnstone	Arenaria interpres			10				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kizhunna Beach	L2660025	H	11.8279119	75.413096	2019-01-20	07:04:00	obsr1010371	S51853337	Traveling	P22	EBIRD	30.0	0.4		2	1		1	0	0				
770	URN:CornellLabOfOrnithology:EBIRD:OBS708511724	2019-02-09 19:51:06.0	5795	species	Ruddy Turnstone	Arenaria interpres			12				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kizhunna Beach	L2660025	H	11.8279119	75.413096	2019-01-23	10:00:00	obsr1046844	S52536424	Traveling	P22	EBIRD	45.0	0.973		2	1	G3788944	0	0	0			Picture attached 	
772	URN:CornellLabOfOrnithology:EBIRD:OBS699270431	2019-01-16 22:15:38.0	27368	species	Siberian Stonechat	Saxicola maurus			4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	08:30:00	obsr1010371	S51752058	Traveling	P22	EBIRD_IND	55.0	1.67		5	1	G3766811	0	0	0			Two male birds and 2 female birds..	
773	URN:CornellLabOfOrnithology:EBIRD:OBS698574349	2019-01-16 08:32:25.0	27368	species	Siberian Stonechat	Saxicola maurus			4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	08:30:00	obsr558508	S51692954	Traveling	P22	EBIRD_IND	55.0	1.67		5	1	G3766811	0	0	0			Two male birds and 2 female birds..	
774	URN:CornellLabOfOrnithology:EBIRD:OBS703488906	2019-01-30 13:01:35.0	27368	species	Siberian Stonechat	Saxicola maurus			6				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-27	15:50:00	obsr1010371	S52096950	Traveling	P22	EBIRD	144.0	7.0		2	1		0	0	0		With friend		
775	URN:CornellLabOfOrnithology:EBIRD:OBS699332343	2019-01-17 07:39:03.0	27368	species	Siberian Stonechat	Saxicola maurus			4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	08:30:00	obsr794167	S51756794	Traveling	P22	EBIRD_IND	55.0	1.67		5	1	G3766811	0	0	0			Two male birds and 2 female birds..	
776	URN:CornellLabOfOrnithology:EBIRD:OBS700537862	2019-01-22 11:52:47.0	27368	species	Siberian Stonechat	Saxicola maurus			3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome	L5155964	H	12.0399864	75.29924220000001	2019-01-20	10:19:00	obsr669031	S51856046	Traveling	P22	EBIRD_IND	70.0	4.0		2	1	G3782436	0	0	0		Bright sunny morning 	Picture attached	
777	URN:CornellLabOfOrnithology:EBIRD:OBS699296721	2019-01-17 00:47:37.0	27368	species	Siberian Stonechat	Saxicola maurus			4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	08:30:00	obsr1196810	S51754182	Traveling	P22	EBIRD_IND	55.0	1.67		5	1	G3766811	0	0	0			Two male birds and 2 female birds..	
779	URN:CornellLabOfOrnithology:EBIRD:OBS702131618	2019-01-24 05:36:55.0	27368	species	Siberian Stonechat	Saxicola maurus			3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-20	08:45:00	obsr1010371	S51853467	Traveling	P22	EBIRD	90.0	3.0		2	1		1	0	0				
780	URN:CornellLabOfOrnithology:EBIRD:OBS699280430	2019-01-16 22:59:55.0	27368	species	Siberian Stonechat	Saxicola maurus			4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	08:30:00	obsr845684	S51752818	Traveling	P22	EBIRD_IND	55.0	1.67		5	1	G3766811	0	0	0			Two male birds and 2 female birds..	
781	URN:CornellLabOfOrnithology:EBIRD:OBS699006377	2019-01-16 08:32:25.0	27368	species	Siberian Stonechat	Saxicola maurus			4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	08:30:00	obsr641574	S51729576	Traveling	P22	EBIRD_IND	55.0	1.67		5	1	G3766811	0	0	0			Two male birds and 2 female birds..	
782	URN:CornellLabOfOrnithology:EBIRD:OBS694604178	2019-01-07 10:18:54.0	27368	species	Siberian Stonechat	Saxicola maurus			3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome	L2514933	H	12.016666699999998	75.2666667	2019-01-06	16:15:00	obsr464036	S51378924	Traveling	P22	EBIRD	90.0	0.2		2	1	G3735041	0	0	0				
783	URN:CornellLabOfOrnithology:EBIRD:OBS700923377	2019-01-22 06:49:19.0	27368	species	Siberian Stonechat	Saxicola maurus			3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome	L5155964	H	12.0399864	75.29924220000001	2019-01-20	10:19:00	obsr1196810	S51887322	Traveling	P22	EBIRD_IND	70.0	4.0		2	1	G3782436	0	0	0		Bright sunny morning 	Picture attached 	
785	URN:CornellLabOfOrnithology:EBIRD:OBS695250005	2019-01-07 10:19:07.0	27368	species	Siberian Stonechat	Saxicola maurus			3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Ezhome	L2514933	H	12.016666699999998	75.2666667	2019-01-06	16:15:00	obsr1196810	S51422518	Traveling	P22	EBIRD	90.0	0.2		2	1	G3735041	0	0	0				
786	URN:CornellLabOfOrnithology:EBIRD:OBS702867867	2019-01-26 05:11:11.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-25	16:32:00	obsr1010371	S52046728	Traveling	P22	EBIRD	85.0	3.0		2	1		0	0	0				
789	URN:CornellLabOfOrnithology:EBIRD:OBS693020898	2019-01-22 02:30:55.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-03	06:50:00	obsr1010371	S51244662	Traveling	P22	EBIRD	200.0	5.0		2	1	G3786291	1	0	0				
790	URN:CornellLabOfOrnithology:EBIRD:OBS701359490	2019-01-22 02:30:56.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-03	06:50:00	obsr984700	S51922863	Traveling	P22	EBIRD	200.0	5.0		2	1	G3786291	1	0	0				
793	URN:CornellLabOfOrnithology:EBIRD:OBS701733324	2019-01-23 01:22:50.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-23	07:10:00	obsr1010371	S51954382	Stationary	P21	EBIRD	93.0			2	1		0	0	0		Me and aswin sir		
798	URN:CornellLabOfOrnithology:EBIRD:OBS700576683	2019-01-20 10:01:40.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-20	17:02:00	obsr1010371	S51859337	Traveling	P22	EBIRD	65.0	3.0		2	1		0	0	0		With sharafu		
799	URN:CornellLabOfOrnithology:EBIRD:OBS700503193	2019-01-24 05:36:55.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-20	08:45:00	obsr1010371	S51853467	Traveling	P22	EBIRD	90.0	3.0		2	1		0	0	0				
800	URN:CornellLabOfOrnithology:EBIRD:OBS697779478	2019-01-18 01:13:03.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-13	07:00:00	obsr1010371	S51626538	Traveling	P22	EBIRD	240.0	7.0		2	1		0	0	0				
804	URN:CornellLabOfOrnithology:EBIRD:OBS696786213	2019-01-10 21:59:34.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	4				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-10	07:00:00	obsr1010371	S51542733	Traveling	P22	EBIRD	160.0	4.0		3	1		0	0	0				
806	URN:CornellLabOfOrnithology:EBIRD:OBS694645191	2019-01-22 06:50:16.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	2				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-05	06:56:00	obsr1010371	S51382477	Traveling	P22	EBIRD	84.0	2.0		2	1		0	0	0				
807	URN:CornellLabOfOrnithology:EBIRD:OBS699615744	2019-01-18 00:12:00.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	3				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Chirakkal - Mayyil - Kololam Road, Kattampally, Kerala, IN (11.94, 75.38)	L8123469	P	11.9397958	75.3802704	2019-01-18	07:00:00	obsr1010371	S51781590	Traveling	P22	EBIRD	203.0	5.0		2	1		0	0	0				
808	URN:CornellLabOfOrnithology:EBIRD:OBS694603075	2019-01-06 11:46:22.0	5352	species	Slaty-legged Crake	Rallina eurizonoides			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kannadiparamba - Mathodam wetland	L8379755	P	11.934943400000002	75.39972490000001	2019-01-06	07:30:00	obsr978649	S51377495	Traveling	P22	EBIRD	145.0	1.0		3	1	G3730488	0	0	0		Marshy area, bushes, mangroves etc.		
809	URN:CornellLabOfOrnithology:EBIRD:OBS701429829	2019-01-22 08:54:28.0	5352	species	Slaty-legged Crake	Rallina eurizonoides			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kannadiparamba - Mathodam wetland	L8379755	P	11.934943400000002	75.39972490000001	2019-01-06	07:30:00	obsr1229050	S51927951	Traveling	P22	EBIRD	145.0	1.0		3	1	G3730488	0	0	0		Marshy area, bushes, mangroves etc.		
810	URN:CornellLabOfOrnithology:EBIRD:OBS694656192	2019-01-06 11:46:33.0	5352	species	Slaty-legged Crake	Rallina eurizonoides			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kannadiparamba - Mathodam wetland	L8379755	P	11.934943400000002	75.39972490000001	2019-01-06	07:30:00	obsr1010371	S51383390	Traveling	P22	EBIRD	145.0	1.0		3	1	G3730488	0	0	0		Marshy area, bushes, mangroves etc.		
811	URN:CornellLabOfOrnithology:EBIRD:OBS700078946	2019-01-19 07:45:33.0	5352	species	Slaty-legged Crake	Rallina eurizonoides			1				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kannadiparamba - Mathodam wetland	L8379755	P	11.934943400000002	75.39972490000001	2019-01-06	07:30:00	obsr471204	S51818818	Traveling	P22	EBIRD	145.0	1.0		3	1	G3730488	0	0	0		Marshy area, bushes, mangroves etc.		
812	URN:CornellLabOfOrnithology:EBIRD:OBS699297490	2019-01-17 00:48:47.0	1986	species	Spotted Dove	Streptopelia chinensis			16				India	IN	Kerala	IN-KL	Kannur	IN-KL-KN					Kattampally	L3085936	H	11.9399979	75.37912850000001	2019-01-14	07:00:00	obsr1196810	S51754215	Traveling	P22	EBIRD_IND	87.0	1.12		5	1	G3766820	0	0	0			Not typo error	
